,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,pop2026
3180,231,CA,True,"Redding, CA MSA",Shasta County,2p3c,20916.0,11860.31616,16110.7752,21905.6628,11876.15184,14438.0484,12696.7032,109803.6564,68399.9609375,182051.0
3181,231,CA,True,"Redding, CA MSA",Shasta County,1p1c,14616.0,4954.09428,12190.2564,9388.68168,7091.01708,8512.83324,6954.80496,63707.6892,68399.9609375,182051.0
3182,3135,WI,False,"Shawano County, WI",Shawano County,2p3c,11532.0,9737.17308,15553.2276,17256.4692,7706.66016,17319.8712,8654.30496,87759.7032,70563.484375,
3183,3135,WI,False,"Shawano County, WI",Shawano County,1p1c,8808.0,4067.25036,12210.546,7414.38576,4665.21096,8390.11236,6039.41016,51594.9144,70563.484375,
3184,983,KS,True,"Topeka, KS MSA",Shawnee County,2p3c,12569.8428,10835.35176,13958.4036,20731.7676,8480.625,16574.7936,9586.4766,92737.26,76753.1953125,178634.0
3185,983,KS,True,"Topeka, KS MSA",Shawnee County,1p1c,9803.74368,4525.96248,10030.8948,8835.0396,5192.21772,8751.96312,6331.17552,53470.998,76753.1953125,178634.0
3186,3136,WI,True,"Sheboygan, WI MSA",Sheboygan County,2p3c,11820.0,11421.0462,14618.3772,18009.0912,8421.14796,17523.7812,9475.46856,91288.9104,77918.640625,
3187,3136,WI,True,"Sheboygan, WI MSA",Sheboygan County,1p1c,9228.0,4770.609,11203.0386,7667.48004,5072.2482,9925.43628,6709.4334,54576.246,77918.640625,
3188,1105,KY,True,"Shelby County, KY HUD Metro FMR Area",Shelby County,1p0c,7344.0,3050.28684,11545.7022,4561.47984,3766.26012,0.0,6002.84952,36270.5772,80898.4921875,903772.0
3189,1105,KY,True,"Shelby County, KY HUD Metro FMR Area",Shelby County,1p0c,7344.0,3050.28684,11545.7022,4561.47984,3766.26012,0.0,6002.84952,36270.5772,80898.4921875,240721.0
3190,776,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Shelby County,1p2c,9757.06716,5914.39488,12931.7472,10987.5828,5678.38884,18808.6008,7926.37872,72004.1604,76154.5546875,903772.0
3191,776,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Shelby County,1p2c,9757.06716,5914.39488,12931.7472,10987.5828,5678.38884,18808.6008,7926.37872,72004.1604,76154.5546875,240721.0
3192,2931,VA,False,"Shenandoah County, VA",Shenandoah County,2p3c,14148.0,11750.499,15279.2184,18460.6872,9384.04764,13402.3608,10105.94532,92530.758,70681.5703125,
3193,2931,VA,False,"Shenandoah County, VA",Shenandoah County,1p1c,9888.0,4908.2226,11965.31904,7921.15872,5361.25488,7295.19948,6927.03144,54266.1852,70681.5703125,
3194,1406,MN,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Sherburne County,2p3c,19860.4488,11860.31616,16461.3324,15045.204,11493.6834,25691.1996,16056.414,116468.6016,100043.6640625,
3195,1406,MN,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Sherburne County,1p1c,14133.5508,4954.09428,12568.668,6243.5178,6916.20624,13342.0944,9149.39424,67307.5248,100043.6640625,
3196,1666,MT,False,"Sheridan County, MT",Sheridan County,1p3c,12972.0,10848.83712,15376.6272,12563.1696,8631.2292,17728.7184,12575.9292,90696.51,74261.0859375,
3197,2059,ND,False,"Sheridan County, ND",Sheridan County,2p4c,13428.0,14603.7792,17373.7644,18296.5212,10157.01852,14049.582,6339.31272,94247.976,65716.8671875,
3198,1758,NE,False,"Sherman County, NE",Sherman County,2p4c,11940.0,13215.0756,15822.1908,29971.8636,9114.67608,18132.9372,12274.758,110471.496,72266.9921875,
3199,1758,NE,False,"Sherman County, NE",Sherman County,2p1c,8808.0,6983.721,15100.578,18843.0,5721.96348,6599.63892,8400.05052,70456.9512,72266.9921875,
3200,1330,MI,False,"Shiawassee County, MI",Shiawassee County,2p3c,12300.0,9920.20308,14831.4972,14282.4684,8051.25588,16119.5724,7507.7424,83012.742,68652.5625,
3201,1330,MI,False,"Shiawassee County, MI",Shiawassee County,1p1c,9144.0,4143.702,11433.93456,6139.05288,4814.65836,6730.87056,4886.0742,47292.2928,68652.5625,
3202,597,ID,False,"Shoshone County, ID",Shoshone County,2p3c,13020.0,12262.9812,15479.4,16277.9448,9161.0208,13943.0772,8304.44532,88448.8716,53007.83984375,
3203,597,ID,False,"Shoshone County, ID",Shoshone County,1p1c,9108.0,5122.28796,12303.3372,6973.07448,5156.19432,5941.89696,5089.74612,49694.5368,53007.83984375,
3204,1407,MN,True,"Sibley County, MN HUD Metro FMR Area",Sibley County,2p3c,12840.0,11823.70968,15935.2176,18038.4996,8936.63448,21055.6308,11546.28144,100175.976,78501.875,
3205,1407,MN,True,"Sibley County, MN HUD Metro FMR Area",Sibley County,1p1c,9696.0,4938.80388,13051.5876,7485.28272,5302.76664,10934.72532,7096.64868,58505.8128,78501.875,
3206,232,CA,False,"Sierra County, CA",Sierra County,1p0c,10044.0,3745.42056,14185.8408,6345.27984,4996.45092,0.0,7423.13304,46740.126,76583.765625,
3207,1850,NM,False,"Sierra County, NM",Sierra County,2p2c,9024.0,8844.73248,13713.63,12257.6796,6474.54636,13238.8872,6115.69524,69669.1704,43435.76953125,
3208,1667,MT,False,"Silver Bow County, MT",Silver Bow County,2p3c,12840.0,12409.4064,15080.874,18037.2096,9148.85592,17754.2916,11007.54708,96278.1852,67459.390625,
3209,1667,MT,False,"Silver Bow County, MT",Silver Bow County,1p1c,10320.0,5183.45028,10941.08124,7727.49756,5617.51176,7062.88848,6607.55052,53459.982,67459.390625,
3210,1106,KY,False,"Simpson County, KY",Simpson County,1p0c,6528.0,3143.66268,11299.8354,5698.79004,3504.4248,0.0,5979.56832,36154.2804,60273.66015625,
3211,1486,MS,True,"Simpson County, MS HUD Metro FMR Area",Simpson County,2p2c,9252.0,8694.82032,13989.3852,17390.9616,6502.84056,8107.88448,6684.07836,70621.9692,52857.92578125,
3212,2060,ND,True,"Sioux County, ND HUD Metro FMR Area",Sioux County,2p2c,8808.0,9714.21384,14547.1812,13933.89,6711.3288,25043.8944,8348.57808,87107.0856,43762.30078125,
3213,1759,NE,False,"Sioux County, NE",Sioux County,2p0c,6684.0,5801.42436,14886.5184,15757.38,4523.9616,0.0,7514.1834,55167.4692,58746.7734375,
3214,233,CA,False,"Siskiyou County, CA",Siskiyou County,2p3c,15696.0,12738.858,16680.576,22225.9428,10303.07076,12446.7924,9933.71856,100024.9572,57889.37109375,
3215,233,CA,False,"Siskiyou County, CA",Siskiyou County,1p1c,10968.0,5321.064,13076.5896,9523.74168,5902.17036,6791.88936,5652.7734,57236.226,57889.37109375,
3216,90,AK,False,"Sitka City and Borough, AK",Sitka City and Borough,2p3c,20004.0,11160.44532,15883.7256,21807.0708,11292.10764,22764.1812,11759.8206,114671.3556,94401.25,
3217,90,AK,False,"Sitka City and Borough, AK",Sitka City and Borough,1p1c,14148.0,4754.07864,11981.19072,9344.11668,6848.96856,10808.63088,6805.49628,64690.482,94401.25,
3218,3011,WA,True,"Mount Vernon-Anacortes, WA MSA",Skagit County,2p3c,21036.0,12336.1932,16353.174,15790.1136,12092.0616,19678.6188,10188.70308,107474.8596,80249.5390625,134700.0
3219,3011,WA,True,"Mount Vernon-Anacortes, WA MSA",Skagit County,1p1c,14700.0,5152.86912,12197.6748,6766.1646,7193.47776,10512.92208,6526.72632,63049.8336,80249.5390625,134700.0
3220,91,AK,False,"Skagway Municipality, AK",Skagway Municipality,2p3c,19416.0,11070.68256,15524.2776,21807.0708,11046.5274,22696.9404,11378.53128,112940.0268,85446.3046875,
3221,91,AK,False,"Skagway Municipality, AK",Skagway Municipality,1p1c,15180.0,4715.84184,12877.5708,9344.11668,7209.04836,10776.70536,7397.20308,67500.486,85446.3046875,
3222,3012,WA,True,"Portland-Vancouver-Hillsboro, OR-WA MSA",Skamania County,2p3c,17651.8548,12226.3752,16942.2684,15748.2264,10826.061,18279.1464,8669.54664,100343.484,76645.375,
3223,3012,WA,True,"Portland-Vancouver-Hillsboro, OR-WA MSA",Skamania County,1p1c,12363.5436,5106.99756,13896.1608,6748.20264,6330.26592,9765.28056,6052.58976,60263.0388,76645.375,
3224,2061,ND,False,"Slope County, ND",Slope County,2p3c,13428.0,12482.6172,17760.948,16041.7356,9388.43916,14049.582,7253.95308,90405.2748,73161.359375,
3225,2061,ND,False,"Slope County, ND",Slope County,1p1c,9384.0,5214.03108,14568.432,6893.4756,5289.44244,7147.029,5263.01952,53759.4312,73161.359375,
3226,1487,MS,False,"Smith County, MS",Smith County,2p4c,10212.0,13573.4496,15694.8912,23519.394,8618.40672,4408.17516,5822.172,81848.49,59868.06640625,255363.0
3227,1487,MS,False,"Smith County, MS",Smith County,2p1c,8208.0,7173.10908,14258.058,14752.0344,5573.1822,2752.29564,6525.22632,59241.9084,59868.06640625,255363.0
3228,2932,VA,False,"Smyth County, VA",Smyth County,2p3c,10752.0,11018.3796,14860.5024,18460.6872,7888.26708,12407.6004,8137.21068,83524.6464,53997.703125,
3229,2932,VA,False,"Smyth County, VA",Smyth County,1p1c,8412.0,4602.41424,11642.15772,7921.15872,4715.63568,6753.72876,6025.73844,50072.8356,53997.703125,
3230,3013,WA,True,"Seattle-Bellevue, WA HUD Metro FMR Area",Snohomish County,2p3c,29646.8148,12848.676,16836.4236,14365.9452,15397.7928,23331.816,14872.0236,127299.492,104188.9609375,891745.0
3231,3013,WA,True,"Seattle-Bellevue, WA HUD Metro FMR Area",Snohomish County,1p1c,20975.0664,5366.93556,12112.56,6155.44188,9544.74684,12464.5704,9201.62472,75820.9452,104188.9609375,891745.0
3232,2326,PA,False,"Snyder County, PA",Snyder County,2p3c,12144.0,10652.32248,15105.0852,18249.63,8260.00704,16910.3124,8968.98408,90290.3436,69933.015625,
3233,2326,PA,False,"Snyder County, PA",Snyder County,1p1c,9204.0,4449.51084,11672.21412,7815.936,4947.20544,7002.28632,5727.08604,50818.236,69933.015625,
3234,1851,NM,False,"Socorro County, NM",Socorro County,2p3c,12996.0,11347.83396,15237.8316,14309.238,8820.73092,15758.8464,7814.0544,86284.5348,50720.07421875,
3235,1851,NM,False,"Socorro County, NM",Socorro County,1p1c,9084.0,4740.02784,12148.0296,6128.83956,5008.99032,7736.3664,5208.99612,50055.252,50720.07421875,
3236,234,CA,True,"Vallejo-Fairfield, CA MSA",Solano County,2p3c,27768.0,12153.1644,16770.3696,19643.748,14465.0124,16297.6152,17216.562,124314.468,94936.2265625,463183.0
3237,234,CA,True,"Vallejo-Fairfield, CA MSA",Solano County,1p1c,19404.0,5076.41748,12247.1532,8418.70896,8870.22072,9609.25488,9312.5976,72938.3556,94936.2265625,463183.0
3238,1222,MD,True,"Somerset County, MD HUD Metro FMR Area",Somerset County,2p4c,13116.0,13887.0276,15400.5108,14454.6084,9784.26264,14876.2092,6594.64092,88113.258,53694.7890625,368211.0
3239,1222,MD,True,"Somerset County, MD HUD Metro FMR Area",Somerset County,2p1c,9168.0,7338.82476,14441.2656,8943.87156,5981.07348,8241.36912,6983.28144,61097.6832,53694.7890625,368211.0
3240,2765,TX,True,"Somervell County, TX HUD Metro FMR Area",Somervell County,2p3c,15264.0,10432.68456,15292.746,19110.2316,9310.92192,13015.4316,6344.0544,88770.0708,66193.3125,
3241,2765,TX,True,"Somervell County, TX HUD Metro FMR Area",Somervell County,1p1c,10668.0,4357.76772,12052.5084,8174.57076,5444.42832,6841.21512,4673.9766,52212.4692,66193.3125,
3242,235,CA,True,"Santa Rosa, CA MSA",Sonoma County,2p3c,33900.0,14642.3652,17599.5324,19643.748,17588.814,17839.4256,23844.57,145058.46,99810.5703125,489393.0
3243,235,CA,True,"Santa Rosa, CA MSA",Sonoma County,1p1c,23952.0,6116.16504,12834.8364,8418.70896,10894.88232,10518.32304,13213.8984,85948.8168,99810.5703125,489393.0
3244,2933,VA,False,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Southampton County,2p3c,12919.3092,11054.98608,15592.4988,18460.6872,8686.83252,13124.4612,9386.19504,89224.9692,74101.9296875,
3245,2933,VA,False,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Southampton County,1p1c,9265.12572,4617.705,12479.7672,7921.15872,5030.29728,7143.9324,6688.18356,53146.1724,74101.9296875,
3246,92,AK,False,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,2p3c,20784.0,11250.20724,14031.5448,22309.7172,11607.25704,22624.836,11673.74196,114281.3088,87256.59375,
3247,92,AK,False,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,1p1c,14520.0,4792.31508,11237.08956,9559.66548,6997.61352,10742.469,6797.87916,64647.0288,87256.59375,
3248,519,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Spalding County,2p3c,13411.0044,10432.68456,14847.0288,18104.9352,8639.50932,12145.6668,8499.87528,86080.7052,56829.6875,
3249,519,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Spalding County,1p1c,10658.64624,4357.76772,12020.4636,7743.47172,5441.03868,6807.21684,6630.9024,53659.506,56829.6875,
3250,2387,SC,True,"Spartanburg, SC HUD Metro FMR Area",Spartanburg County,2p3c,13356.0,10286.26176,14595.9012,16638.8784,8566.5234,10463.0274,6410.67192,80317.266,65855.4921875,390388.0
3251,2387,SC,True,"Spartanburg, SC HUD Metro FMR Area",Spartanburg County,1p1c,10140.0,4296.60612,11059.40184,7114.78632,5230.95192,5902.22016,4972.64832,48716.6136,65855.4921875,390388.0
3252,777,IN,False,"Spencer County, IN",Spencer County,1p0c,5796.0,3019.1616,11704.49712,4530.69,3194.0808,0.0,4957.38684,33201.8172,76396.8828125,
3253,1107,KY,True,"Louisville, KY-IN HUD Metro FMR Area",Spencer County,2p2c,8332.43556,8814.74928,15894.81,13798.4736,6213.10176,14086.8756,8546.8206,75687.264,89407.796875,
3254,2448,SD,False,"Spink County, SD",Spink County,2p3c,10992.0,11640.68184,15246.006,22534.272,8200.71312,12725.8632,6112.53108,87452.0688,72177.65625,
3255,2448,SD,False,"Spink County, SD",Spink County,1p1c,8628.0,4862.3514,12139.7004,9677.65284,4888.08624,5253.87996,4238.29284,49687.9632,72177.65625,
3256,3014,WA,True,"Spokane, WA HUD Metro FMR Area",Spokane County,2p3c,17292.0,11604.07548,14991.0792,13570.086,10470.18828,18079.5312,7188.1956,93195.1524,75818.78125,562325.0
3257,3014,WA,True,"Spokane, WA HUD Metro FMR Area",Spokane County,1p1c,12084.0,4847.06136,10859.51076,5814.15528,6134.7912,9658.63992,5060.07024,54458.226,75818.78125,562325.0
3258,2934,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,2p3c,23858.1228,11530.86396,16627.638,18146.8212,12822.8256,21356.6496,18064.1484,122407.068,102601.484375,156835.0
3259,2934,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,1p1c,18607.8588,4816.48056,12347.8548,7761.43428,8487.56172,11327.28444,11756.20308,75104.6772,102601.484375,156835.0
3260,1163,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Bernard Parish,2p3c,15648.45,12226.3752,14391.7608,20408.7396,10100.14824,11659.9578,9837.531,94272.9612,53161.86328125,
3261,1163,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Bernard Parish,1p1c,12110.142,5106.99756,10617.3552,8731.40628,6238.44876,6424.54464,6772.87872,56001.774,53161.86328125,
3262,1597,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Charles County,2p3c,16885.2756,11713.89336,14673.2508,16584.9228,10362.6072,17681.3424,11466.3516,99367.6404,103011.1875,435262.0
3263,1597,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Charles County,1p1c,12939.8604,4892.9322,11300.95092,7056.75732,6461.52396,8143.35648,7247.46096,58042.8396,103011.1875,435262.0
3264,1164,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Charles Parish,2p3c,16092.7284,13214.7348,15244.8096,20408.7396,10619.24928,11833.02324,10810.59372,98223.8784,85728.6796875,
3265,1164,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Charles Parish,1p1c,12453.9636,5519.83884,11511.24024,8731.40628,6512.61768,6519.9024,7299.0,58547.9712,85728.6796875,
3266,683,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Clair County,2p4c,13965.6312,13394.2632,15403.8864,20826.7704,9913.56888,18615.1368,11388.58596,103507.8396,77036.59375,249259.0
3267,683,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Clair County,2p4c,13965.6312,13394.2632,15403.8864,20826.7704,9913.56888,18615.1368,11388.58596,103507.8396,77036.59375,160364.0
3268,683,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Clair County,2p1c,10702.4202,7078.41504,13322.3016,12750.7176,6442.69776,9853.10448,9425.42208,69575.0796,77036.59375,249259.0
3269,683,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Clair County,2p1c,10702.4202,7078.41504,13322.3016,12750.7176,6442.69776,9853.10448,9425.42208,69575.0796,77036.59375,160364.0
3270,3132,WI,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",St. Croix County,2p3c,19201.7592,10432.68456,16082.586,19223.8248,10737.72804,22159.3476,15524.1252,113362.0548,101356.96875,
3271,3132,WI,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",St. Croix County,1p1c,13664.7996,4357.76772,12413.118,8188.39164,6530.2866,12551.0124,9450.86724,67156.242,101356.96875,
3272,173,AR,False,"St. Francis County, AR",St. Francis County,2p3c,11232.0,10176.4446,13319.1576,16868.9688,7757.124,10612.90728,6188.81256,76155.4164,44257.23046875,
3273,173,AR,False,"St. Francis County, AR",St. Francis County,1p1c,7848.0,4250.73492,11045.39796,7238.58624,4383.84888,4952.45028,4337.79312,44056.8108,44257.23046875,
3274,1600,MO,False,"St. Francois County, MO",St. Francois County,2p3c,11460.0,10286.26176,13894.1868,17675.3412,7879.52856,10313.61912,6665.73408,78174.6684,60007.71484375,
3275,1600,MO,False,"St. Francois County, MO",St. Francois County,1p1c,8004.0,4296.60612,10732.9878,7594.01076,4456.99476,4723.46664,4029.52332,43837.5876,60007.71484375,
3276,1165,LA,True,"Baton Rouge, LA HUD Metro FMR Area",St. Helena Parish,2p3c,10970.6082,12189.7704,16029.918,21581.5836,8391.91848,9948.0,8430.85908,87542.6604,53706.08203125,
3277,1165,LA,True,"Baton Rouge, LA HUD Metro FMR Area",St. Helena Parish,1p1c,8614.90356,5091.70788,12743.6964,9234.35448,4966.44612,5481.26916,5947.99992,52080.3756,53706.08203125,
3278,1166,LA,True,"St. James Parish, LA HUD Metro FMR Area",St. James Parish,2p3c,12636.0,13141.524,15592.5528,20408.7396,9340.21368,10443.16476,9056.47632,90618.6684,67159.5546875,
3279,1166,LA,True,"St. James Parish, LA HUD Metro FMR Area",St. James Parish,1p1c,9648.0,5489.25876,12004.758,8731.40628,5484.82584,5754.1014,6202.53516,53314.8864,67159.5546875,
3280,1167,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. John the Baptist Parish,2p3c,15352.2636,12665.6472,15085.95,20408.7396,10151.99412,11544.58008,10088.24196,95297.4144,65974.6015625,
3281,1167,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. John the Baptist Parish,1p1c,11880.92868,5290.48284,11392.68456,8731.40628,6221.87916,6360.97188,6941.5584,56819.9124,65974.6015625,
3282,381,FL,True,"Jacksonville, FL HUD Metro FMR Area",St. Johns County,2p3c,20763.6876,14605.7604,14952.1716,16178.118,12815.7468,14936.8752,9361.281,103613.6364,101984.359375,361764.0
3283,381,FL,True,"Jacksonville, FL HUD Metro FMR Area",St. Johns County,1p1c,15883.1496,6100.87536,11222.94804,6917.19948,7965.67896,7905.83868,6418.73808,62414.4252,101984.359375,361764.0
3284,774,IN,True,"South Bend-Mishawaka, IN HUD Metro FMR Area",St. Joseph County,1p0c,7392.0,3039.912,9447.28272,4921.34988,3779.89308,0.0,5035.69524,33616.134,70076.7734375,273916.0
3285,1327,MI,False,"St. Joseph County, MI",St. Joseph County,2p2c,9036.0,8065.19676,14503.5912,14146.1988,6196.43772,13716.1776,7263.28932,72926.8884,61258.38671875,273916.0
3286,1168,LA,False,"St. Landry Parish, LA",St. Landry Parish,2p3c,11628.0,11201.41044,13648.5852,21434.6868,8271.99612,8483.66016,7291.49196,81959.8296,46306.7734375,
3287,1168,LA,False,"St. Landry Parish, LA",St. Landry Parish,1p1c,8892.0,4678.8666,11039.13576,9196.49196,4917.26004,4220.6232,5101.96872,48046.3476,46306.7734375,
3288,1900,NY,False,"St. Lawrence County, NY",St. Lawrence County,2p3c,12792.0,10396.08036,15062.3508,15831.8808,8401.95624,20059.6008,9125.74224,91669.6116,64409.71875,
3289,1900,NY,False,"St. Lawrence County, NY",St. Lawrence County,1p1c,10284.0,4342.47768,11639.26104,8895.0198,5299.74972,8465.61912,6473.4456,55399.5708,64409.71875,
3290,1404,MN,True,"Duluth, MN-WI MSA",St. Louis County,1p0c,7850.15184,3299.28996,9843.16776,4597.34988,4039.88232,0.0,5095.17,34725.012,78970.109375,997037.0
3291,1404,MN,True,"Duluth, MN-WI MSA",St. Louis County,1p0c,7850.15184,3299.28996,9843.16776,4597.34988,4039.88232,0.0,5095.17,34725.012,78970.109375,201146.0
3292,1601,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Louis County,2p2c,12218.9076,9924.08784,13753.2408,14113.5144,8023.28028,14960.1156,9197.37528,82190.52,90980.8984375,997037.0
3293,1601,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Louis County,2p2c,12218.9076,9924.08784,13753.2408,14113.5144,8023.28028,14960.1156,9197.37528,82190.52,90980.8984375,201146.0
